Item Id	Item Name	Price	Sales	Shop Name	Commission Rate	Commission	Product Link	Offer Link
10000000002	Conheça Nossa Seleção de Afiliados no Mercado Livre		1	a	1	1	colecao	https://mercadolivre.com/sec/24D3RGC
10000000001	Acesse a Shopee por intermédio do nosso Link de Afiliado 		1	a	1	1	colecao	https://s.shopee.com.br/5VPQAX9acB
10000000005	Acesse Magazine Luiza Através de nosso link de afiliado	'	'	'	'	'	'	https://www.magazinevoce.com.br/magazinemercadimshopp/
10000000004	Acesse Tik Tok Shop Atrvés de Nosso Link de Afiliado	'	'	'	'	'	'	https://www.tiktok.com/alliance/ecom/fe/h5/default/fe_teu_h5_alliance/link-share/index?scene=showcase&app_id=1233&u_code=f0m3dmbh2ak8k5&timestamp=1788808903&chain_key=%7B%22t%22%3A1%2C%22k%22%3A%22000000000000000007682875404902565640%22%2C%22sc%22%3A%22copy%22%7D&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_iid=7682258032932308754&share_link_id=2a0fd1b0-b910-4008-939f-201760c8c570&share_app_id=1233&ugbiz_name=UNKNOWN&ug_btm=b0813%2Cb0813&user_id=7581656701066642450&sec_user_id=MS4wLjABAAAADOpeRN0-Q8tVKc3by0Gtwm4T2MHobGy9TvwMj4qhjexo439ehCp9SVPQYbjNqNDs&social_share_type=4&share_enter_from=show_case
