Item Id	Item Name	Price	Sales	Shop Name	Commission Rate	Commission	Product Link	Offer Link
10000000001	Acesse a Shopee por intermédio do nosso Link de Afiliado 		1	a	1	1	colecao	https://s.shopee.com.br/5VPQAX9acB
10000000003	Acesse Amazon Através de Nosso Link		1	a	8%	1	https://link.amazon/B09oESqmC	https://link.amazon/B09oESqmC
10000000002	Conheça Nossa Seleção de Produtos do Mercado Livre		1	a	1	1	colecao	https://mercadolivre.com/sec/2kRrHUY
23398639508	Conjunto Feminino Calça Pantalona e Blusa de Gola Alta Manga Longa Tecido Anarruga Moda Elegante  	1mil+	BABY MODAS0	15%	R$13	https://shopee.com.br/product/1439133553/23398639508	https://s.shopee.com.br/3qJsv3KloU
