Item Id	Item Name	Price	Sales	Shop Name	Commission Rate	Commission	Product Link	Offer Link
41970811002	Cooktop Braslar Pop Gás 4 Bocas Mesa Vidro - Cor Preto	314,99	4mil+	DUX ELETRO LTDA	3%	R$9,45	https://shopee.com.br/product/1334945356/41970811002	https://s.shopee.com.br/9AJ0LumdIy
19498143279	Cooktop Itatiaia Essencial 4 Bocas Preto – Bivolt 127V/220V com Acendimento Automático	321,18	10mil+	BESTBYBRASILGOLD	3%	R$9,64	https://shopee.com.br/product/1494297971/19498143279	https://s.shopee.com.br/8zza9bnGdx
22497621561	Fogão 4 Bocas Atlas Mônaco Top Glass  Acendimento Automático Preto	809,90	2mil+	FID_Comex	3%	R$24,30	https://shopee.com.br/product/554629856/22497621561	https://s.shopee.com.br/8pg9xIntyw
23892882466	Fogão Cooktop De Mesa Portátil A Gás 4 Bocas Braslar Acendimento Manual	189,90	3mil+	EASYMAGAZINE	3%	R$5,70	https://shopee.com.br/product/1162719008/23892882466	https://s.shopee.com.br/8fMjkzoXJv
18497690399	Fogão de Piso Itatiaia 4 Bocas Star Clean New | Acendimento Manual, Branco	579,90	581	Efácil Oficial	3%	R$14,79	https://shopee.com.br/product/822103155/18497690399	https://s.shopee.com.br/9pYh98k5xA
23605199742	Fogão Atlas 4 bocas preto com forno limpa fácil Coliseum Plus - Forno 50L	616,42	1mil+	Atlas Eletrodomésticos	10%	R$62,90	https://shopee.com.br/product/864722805/23605199742	https://s.shopee.com.br/9fFGwpkjI9
19098097846	Fogão Itatiaia 4 Bocas Star Clean New Branco	619,00	532	Belmicro Oficial	3%	R$18,57	https://shopee.com.br/product/1388709282/19098097846	https://s.shopee.com.br/9UvqkWlMd8
22593687399	Fogão Suggar Neo Glass 4 Bocas Prix FGVNG410PRIX Inox Bivolt	832,56	42	Webcontinental Marketplace	7%	R$62,67	https://shopee.com.br/product/1215229492/22593687399	https://s.shopee.com.br/9KcQYDlzy7
22893115680	Fogão 4 Bocas à Gás Itatiaia Star New Acendimento Automático e Forno Limpa Fácil Preto Bivolt	649,00	152	MegaMamute	4%	R$25,96	https://shopee.com.br/product/864885808/22893115680	https://s.shopee.com.br/9zs7LRjScJ
21799303630	Fogão 6 Bocas Itatiaia a Gás com Forno Waves com Acendimento Automático Branco	1029,00	143	REDE | marketplace RS	3%	R$30,90	https://shopee.com.br/product/390327339/21799303630	https://s.shopee.com.br/LhbpgKGET
22393124939	Fogão de Piso 6 Bocas à Gás Itatiaia Waves com Acendimento Automático Branco Bivolt	959,00	291	MegaMamute	4%	R$38,36	https://shopee.com.br/product/864885808/22393124939	https://s.shopee.com.br/BOBdNKtZS
23499137082	Fogão Itatiaia Star New Piso 6 Bocas Preto Mesa de Inox Bivolt 3700000474	899,00	71	Webcontinental	3%	R$26,97	https://shopee.com.br/product/889973435/23499137082	https://s.shopee.com.br/14lR4LWuR
22098186144	Fogão Itatiaia Waves 6 Bocas Branco Bivolt 3700000002	1059,00	134	Webcontinental ES	3%	R$31,77	https://shopee.com.br/product/1059412251/22098186144	https://s.shopee.com.br/1BGipDH5Xg
44900962375	Fogão 6 Bocas a Gás Itatiaia Star New com Acendimento Automático e Forno 82L Branco Bivolt	929,90	6	REDE | marketplace RS	3%	R$27,90	https://shopee.com.br/product/390327339/44900962375	https://s.shopee.com.br/10xIcuHisf
22193988286	Máquina de Lavar Roupas Philco 14Kg, 12 Lavagens, Cesto Aço Inox, Pés Niveladores Ajustáveis PLR14A	1583,01	278	BWGSHOP	13%	R$207,87	https://shopee.com.br/product/286347381/22193988286	https://s.shopee.com.br/gKSEIIzYd
23997743903	Máquina de Lavar Roupas 13Kg Brastemp BWK13 | Automática, Ciclo Tira Manchas, Branco	2099,00	954	Efácil Oficial	3%	R$62,97	https://shopee.com.br/product/822103155/23997743903	https://s.shopee.com.br/1La91WGSCp
46004998216	Micro-Ondas 20L MasterCook  Midea Branco 127v MHP20B1 1050W Função Baby Care	464,55	8	SUPERSANTOS ONLINE	8%	R$40,00	https://shopee.com.br/product/826682830/46004998216	https://s.shopee.com.br/9AJ3DGWwVn
23294017856	Micro-ondas Electrolux 20L Branco com Função Tira Odor e Descongelar (MTO30)	499,00	1mil+	Electrolux	8%	R$39,92	https://shopee.com.br/product/1526836548/23294017856	https://s.shopee.com.br/7fUF2FLUyz
47304377135	Micro-Ondas Mondial MO-01-21-W 21 Litros Branco 127V 1200W Com Função Tira Odor	479,99	1mil+	SUPERSANTOS ONLINE	8%	R$38,40	https://shopee.com.br/product/826682830/47304377135	https://s.shopee.com.br/2Vm6PfC0q4
22794554573	Micro-ondas Electrolux 20L cor Inox Espelhado com Função Tira Odor (MT30S)	599,00	2mil+	Electrolux	8%	R$47,92	https://shopee.com.br/product/1526836548/22794554573	https://s.shopee.com.br/2LSgDMCeB3
17934801158	Micro-ondas Mondial Mo 01 21 B Potencia 1200w 60hz 21 Litros	479,98	9mil+	LOI BRASIL	5%	R$24,00	https://shopee.com.br/product/359168917/17934801158	https://s.shopee.com.br/2B9G13DHW2
23294017856	Micro-ondas Electrolux 20L Branco com Função Tira Odor e Descongelar (MTO30)	509,00	1mil+	Electrolux	8%	R$40,72	https://shopee.com.br/product/1526836548/23294017856	https://s.shopee.com.br/20ppokDur1
21297874783	Micro-ondas Philco 33L Pintura Limpa Fácil PM36	559,90	8mil+	Philco Oficial	3%	R$17,10	https://shopee.com.br/product/811034337/21297874783	https://s.shopee.com.br/30iN0aA6pF
23595807538	Micro-ondas 21 litros 1200W 10 níveis de potência - MO-01-21-W - Mondial	559,90	3mil+	Dutra Máquinas	7%	R$39,19	https://shopee.com.br/product/489001115/23595807538	https://s.shopee.com.br/2qOwoHAkAE
22299307385	Circulador De Ar 35cm 127V Ventimais | Ventilador Potente E Silencioso 3 Velocidades	199,00	0	RD COMERCIO E DISTRIBUIÇÃO LTDA	11%	R$21,89	https://shopee.com.br/product/1256577915/22299307385	https://s.shopee.com.br/3VedbV8CoQ
