Item Id	Item Name	Price	Sales	Shop Name	Commission Rate	Commission	Product Link	Offer Link
22998903820	Kit 3 Camisetas Masculinas  “Paris” algodão premium 30.1 – Várias Cores - Promoção Dia Dos Pais	57,54	2mil+	outshop_store	14%	R$8,06	https://shopee.com.br/product/1567171530/22998903820	https://s.shopee.com.br/10x0wwpRy3
23393881044	Jaqueta Puffer Bobojaco Impermeável de Frio Intenso Blusa Masculina Inverno com Capuz Removível	75	9mil+	Linviée_store	20%	R$12,98	https://shopee.com.br/product/1482872412/23393881044	https://s.shopee.com.br/9Kc8sGJj3g
58200494858	Camisa Social Masculina Slim Fit Manga Longa Mitong  Sem Elastano Elegante e Antirrugas 40%Algodão + 60%Poliéster	54,99	681	WENEN MEN	7%	R$3,85	https://shopee.com.br/product/1497331575/58200494858	https://s.shopee.com.br/9UvZ4ZJ5ij
23397666189	Moletom Careca Coffee Weather Gola Redonda Casaco Masculino Feminino Flanelado Inverno Blusa De Frio	34,89	8mil+	PLANET SHOPE	15%	R$5,23	https://shopee.com.br/product/512854606/23397666189	https://s.shopee.com.br/9fEzGsISNm
14700333057	Calça Masculina Jeans Tradicional Premium Promoção Barata para Trabalho Resistente	46,80	40mil+	Lopi Jeans	3%	R$1,40	https://shopee.com.br/product/497123310/14700333057	https://s.shopee.com.br/9pYPTBHp2p
22197610311	Kit 2 Calça Cargo Unissex - Masculino / Feminina 5 Bolsos Moda Skate Larga - ENVIO IMEDIATO	139,99	2mil+	Legacyx.Shop	16%	R$22,40	https://shopee.com.br/product/1270880785/22197610311	https://s.shopee.com.br/9zrpfUHBhs
18998576399	Bermuda Masculina Esportiva Academia  Camu	26	9mil+	Gav Sport	19%	R$4,28	https://shopee.com.br/product/844898163/18998576399	https://s.shopee.com.br/AABFrnGYMv
23293676629	Camiseta Masculina Estampada Camisa Manga Curta 100% Algodão	32,69	9mil+	2Mello_TwoMello	25%	R$8,17	https://shopee.com.br/product/1455760821/23293676629	https://s.shopee.com.br/AKUg46Fv1y
19831560966	Kit 2 Camisetas Masculinas Modelos Variados De Malha 100% Algodão LD(Leves Defeitos) Custo Benefício	37,49	5mil+	SK CLOTHING	16%	R$6,00	https://shopee.com.br/product/324577449/19831560966	https://s.shopee.com.br/AUo6GPFHh1
23399041219	Calça Balão Premium Preta Edição Limitada Baggy Streetwear, Larga 100% Jeans de Rua – Do 36 ao 48	79	7mil+	Visão Chic	10%	R$7,20	https://shopee.com.br/product/1294903149/23399041219	https://s.shopee.com.br/806lHoOnlY
22894461837	BERMUDA BASQUETE DRY-FIT ESPORTIVA PARA ACADEMIA LAZER E CASUAL	25,00	20mil+	L N Confecções	7%	R$1,75	https://shopee.com.br/product/1500679968/22894461837	https://s.shopee.com.br/8AQBU7OAQb
42605947566	Vários modelos com Kit de 24 meia cano alto 100% algodão soquete Cano Curto Masculina Feminina Unissex direto da fabrica	37	60mil+	CEGUEL MODAS	3%	R$0,92	https://shopee.com.br/product/420836026/42605947566	https://s.shopee.com.br/8KjbgQNX5e
14368641482	Kit Ate 15 Pares Meia Cano Alto Algodão Unissex 36-42	39	300mil+	tech&shop	12%	R$1,80	https://shopee.com.br/product/404333042/14368641482	https://s.shopee.com.br/8V31sjMtkh
19099500190	KIT 3  Bermudas Dry Fit de Alto Padrão Premium Casual Academia e Treinamento Externos e Internos	97,99	9mil+	ALAN.FONTE.888	8%	R$7,84	https://shopee.com.br/product/413762733/19099500190	https://s.shopee.com.br/8pfsHLLd4n
19097785048	Bermuda Jeans Shorts Masculinos Alta Qualidade Com Elastano Sport Loja de Fábrica	43	10mil+	Lulu Variedades Comercio LTDA	7%	R$2,10	https://shopee.com.br/product/1012637330/19097785048	https://s.shopee.com.br/8zzITeKzjq
22993802467	Kit 2 Camiseta Oversized Plus Size P ao G4 Streetwear 100% Algodão Masculina	56,69	4mil+	FIT TEXTIL	23%	R$13,04	https://shopee.com.br/product/1291576037/22993802467	https://s.shopee.com.br/9AIifxKMOt
12858959918	Kit 4 Cuecas Lupo Boxer Em Algodão Respirável Masculino Adulto Pacote Cueca Box Confortável Original	74,90	20mil+	Osure	3%	R$2,25	https://shopee.com.br/product/371728614/12858959918	https://s.shopee.com.br/6fbNhMTsTQ
22592946223	Camisa Polo Algodão ARA Piquet Masculina Básica Estilo Dia a Dia	68,99	30mil+	KINDER Camisas Polo	3%	R$2,07	https://shopee.com.br/product/1215343776/22592946223	https://s.shopee.com.br/70EE5ySbnW
23797549746	Jaqueta Puffer Bobojaco Corta Vento Nylon Frio Reforçada	95	40mil+	U-Tensils2	15%	R$9,74	https://shopee.com.br/product/419081850/23797549746	https://s.shopee.com.br/7AXeIHRySZ
21899832533	Blusa Gola Alta Cacharrel frio Suéter Masculina Inverno 2025	31,99	2mil+	HS Moda	13%	R$4,16	https://shopee.com.br/product/796518510/21899832533	https://s.shopee.com.br/7Kr4UaRL7c
22793627197	Conjunto Casual de Verão, Camiseta com Estampa de Letra e Shorts, Conjunto de Shorts Masculino, Conjunto Masculino	53,95	474	jovanamodas	12%	R$6,47	https://shopee.com.br/product/1393539998/22793627197	https://s.shopee.com.br/7VAUgtQhmf
20299834972	Camiseta Masculina Estampa Calvin Reforçada 100% Algodão Fio 30.1	30	10mil+	Edu t-shirts - Since 1981	3%	R$0,86	https://shopee.com.br/product/615506957/20299834972	https://s.shopee.com.br/7fTutCQ4Ri
18230147701	Bermuda Masculina Brim Elástico Cargo Bermudas Masculinas Cordão Na Cintura Short Sarja Elástico Casual Resistente	35,69	5mil+	PROGRESSIVE 	16%	R$5,71	https://shopee.com.br/product/290914142/18230147701	https://s.shopee.com.br/7pnL5VPR6l
